business_id,review_id,useful,stars,date,talksamb,talksfood,talksprice,talksservice,isambgood,isfoodgood,ispricegood,isservicegood,text
_mv3DhRD3L3okFXYjxX_Cg,oTMMNIio2nxu0DAws9SdvA,2,1,12/28/2010,0,1,1,0,0,0,1,0,I grew up eating dim sum and was really craving some and this was the only place in the area so decided to check it out.  Probably wont ever go again.  I can tell that a lot of the buns and egg tart (dan tat) are microwaved.  The egg tarts were served in foil and were cold in the middle but really  really hot on the foil.  I've had shiu mai there that tasted microwaved  too.  The food was cheap  but I'd rather pay to not eat their food.  Bad experience overall.  It's unfortunate that there's not much good dim sum in Berkeley.  Go to Oakland or SF to get the real stuff.
_pM4auWs2jTpyHez-YOASg,h23hCJXwrbqE0foJQKmduw,2,2,7/5/2012,0,1,0,0,0,0,0,0,Do yourself a favor & make the trek to Kerkchoff because this place lacks a lot of items. They don't even have the organic teas or coffees they boast on their menu. What the...& they don't have chai lattes. WHY.
_q_lPi7HBUd3HIrSAHcrnA,zhtomaEd84PExEasvJH0qg,4,4,5/22/2012,1,1,1,1,1,1,1,1,This. Place. Was. Delicious.  I wish I was eating another of their char burgers right now. Not only are the prices incredibly reasonable  the amount of food you get for the price is great. The restaurant was busy (and also really nice) and completely full but it took only a couple minutes for our food.   My single char burger with cheese  the fries  and the mocha shake were all fantastic  flavorful  hot and fresh. I keep reading people comparing this to In-n-Out; it's most definitely an accurate comparison  and having had both I'd say they're both equally as good  but Habit's fries were much better. But I don't usually like comparing restaurants to other restaurants - if you want In-n-Out  go there  if you want Habit  have Habit. But both places are different and have their own unique good things about them.  I'd most definitely recommend Habit and would return the next time I'm down there  and actually can't wait to. Sitting next to one of the giant picture windows  people watching people downtown while eating a great burger  was really nice  and even though the place was super busy and filled with hungry college kids  it wasn't too noisy at all. A nice atmosphere.  Try one of the shakes while you're here - thick and creamy with a few different flavors to choose from. So good!
_q_lPi7HBUd3HIrSAHcrnA,yvqg2o3UV7JvzIllSeDWlQ,2,4,12/25/2011,0,1,1,0,0,1,1,0,I was pleasantly surprised with this little burger joint.  I was not to enthusiastic going in but  satisfied on my way out.  Delicious burgers and cheap especially for SLO!  I find myself months later craving a habit burger  putting it on my list of go to eats for my next trip back to the homeland ;)
_q_lPi7HBUd3HIrSAHcrnA,v0IeBgHwEbuQtFRWiNJ55Q,1,3,9/3/2011,0,1,0,0,0,0,0,0,My sweet potato fries were dull and lifeless. And my veggie burger was burnt. UGH. Ps. why is the Habit is SLO? Go away!!
_q_lPi7HBUd3HIrSAHcrnA,7FIjZ6Ydslmkr_Yrd44SoA,1,3,3/5/2012,0,1,0,0,0,0,0,0,I have heard people compare it to In-and-Out. Since the closest In-and-Out is approximately 15 minutes south in Arroyo Grande  people say it is pretty much the same. The Habit Burger  all though decent  cannot be compared to In-and-Out. The burger has a plain grilled taste. The hamburger is good  but not the best within the vicinity.
_q_lPi7HBUd3HIrSAHcrnA,Rey6Ko3ATndX-gvWiHJpxg,1,3,2/12/2012,1,1,1,0,1,1,1,0,I had the charburger. It was quite good. Toasty bun  shredded lettuce  cooked onions. The price was right. My little son liked to watch the cars thru the big windows. I would go back.
_q_lPi7HBUd3HIrSAHcrnA,RXxzAvq6bCMrGtg9_i_rCw,5,5,7/20/2011,1,1,1,0,0,1,1,0,My friend and I had spent a day scouring San Luis for theme things for our Jazz Night table at the Fair and we worked up an appetite. How could we just walk by this place?! The prices were good and the food was reeeally good. They grill/toast the buns and everything! I am not sure if it was because we were hungry or the great company  but I don't think I have tasted a better burger! The meat was fresh and juicy and if I am going to cheat and have a burger on my weigh in day... I want it to be worth it! My friend ordered the sweet potato fries and i had to try a few! Bet you can't eat just one!  Their menu also had sandwiches averaging $5 - $7 Great looking salads from $4 to $7 and shakes onion rings and regular fries. I even liked their drink choices... they had light pomegrant lemonade! Not sure I could have asked for anything more except maybe that they put one of these in Paso!
_q_lPi7HBUd3HIrSAHcrnA,CNFQkAKJuAJ4ItB4ySTJVA,1,3,9/18/2011,1,1,0,1,1,0,0,1,The service and the atmosphere were great. I also liked how the onions were prepared on the burger. The only negative thing was the quality of the meat/ how it was prepared (thin  greasy  black). Not very juicy. The sweet potato fries were decent.
_q_lPi7HBUd3HIrSAHcrnA,pY0VkjX14A2vMkcczm2I9Q,2,5,6/29/2011,0,1,1,1,0,1,1,1,Service was impeccable  everyone friendly and helpful.  What makes them Better than fast food/most burger places: They toast their buns Grill the onions French Fries are soo goood. Mine were extremely crunchy and thick. Service is FAST (even if the line is long) Have a help-yourself jalepeno bar. And manage to keep it cheap.  Since SLO can't have an In N Out I think this is the next best thing (possibly better).   The Habit will definitely thrive here. I can see myself coming here after grabbin a couple drinks downtown..they are open pretty late too which is a +
_q_lPi7HBUd3HIrSAHcrnA,c6ve2k77uCY_gOeN3OlO-w,1,5,2/12/2012,0,1,0,0,0,1,0,0,Great burgers and shakes nice location will definitely be coming hear again
_q_lPi7HBUd3HIrSAHcrnA,XiVMKFDXiiJMfPS87f9S8Q,1,2,7/24/2012,1,1,0,0,0,0,0,0,Decent burger  I stumbled in here after a long work day and needed something quick and easy. I was alittle disappointed when i was told all they had was one size shake. And the place was crowded which made seating alittle nerve racking  but the bacon cheese burger i had wasnt that bad  and the fries were pretty good. Not bad
_q_lPi7HBUd3HIrSAHcrnA,XeGMmC0XczcoUpZGtJQnsA,1,5,6/23/2012,1,1,0,1,1,1,0,1,We have one by where we live but this one is the best. nice  clean and great customer service. They went way out of their way for our family. The food is great and everything was made just perfect. The best Habit I have been to.
_q_lPi7HBUd3HIrSAHcrnA,9k4bjiKS-z5n3UBAmgs-ug,1,2,8/1/2011,1,1,1,1,1,0,1,1,A triumph of surface over substance- everything looks amazing....but then you take a bite.    I was genuinely surprised by the flavorlessness of my  burger.  How something so awash with melting cheese and grilled onions can taste that bland and washed out is a mystery.    It *looked* like  In n' Out but tasted like Mickey D's.    The fries were okay but the onion rings were redolent of the lunchroom cafeteria.   Service was quick and friendly  and the pager system for signaling when your order is ready is genius- anywhere that currently shouts out names or numbers should take a close look.   The environment was pleasant  plenty of well padded booths with street views.     The food was priced competitively  but unfortunately the quality suffered for it.  Clean and pleasant as the environment was  I found myself waxing nostalgic for the grime  quirkiness and *flavor* of dear  departed favorites like Scrubby & Lloyds or Eds.  The convenience of the location & the atmosphere are undeniable  but if I want a generic cheapo burger there are plenty of fast food chains around to serve my needs.  Disappointing.
_q_lPi7HBUd3HIrSAHcrnA,q84CBKSwvKYrglFr2SZm3g,1,5,8/15/2011,0,1,1,0,0,1,1,0,Shamefully outrageously fantastic  I say that cause well.... I cook for a living and I cook alot of burgers! I enjoy one that is as almost as good as mine!!!   I love that..... they have peppers Chlula! more than Burgers.... great price point!
_q_lPi7HBUd3HIrSAHcrnA,ZC6jRI7VKsT2vNhq2HyDOQ,2,3,7/24/2011,0,1,1,1,0,0,0,1,"I went here after hearing about all the hype. I was kind of disappointed. I ordered a charburger with all the toppings and the Neapolitan shake. Yes  the Neapolitan shake. It's not actually on the menu but a yelper put a picture of it on this page  so I thought it was one of those off the menu"" items  like at In-N-Out. The cashier had no idea what I was talking about  so I showed her the picture. They gladly made the shake :)  The burger was just okay. It had a very salty flavor--I'm guessing it came from the patty. And the shake was a bit too sweet for my preference.   I would choose In-N-Out over the Habit. The prices are also a bit higher at the Habit."""
_q_lPi7HBUd3HIrSAHcrnA,HhQwMHhtrGg1hnX6BnhKuA,1,5,7/20/2012,0,1,1,0,0,1,1,0,Excellent burgers  similar to In N Out without the sauce.  Great prices and fantastic location for people watching. We'll make a habit of coming here!
_q_lPi7HBUd3HIrSAHcrnA,d4Ctzd6lJ5CMGC_ivvWuvw,1,5,8/22/2011,1,1,1,0,1,1,1,0,Visited the new Habit in SLO today  had free burger coupons  so spent a whopping $3.16 for 2 lunches :o). Even without the coupons prices are reasonable. Nice alternative to Firestone down the street  though both have excellent burgers. Cal Poly is not in session so it was not crowded  expect this place to be packed once school starts in September.  My usual Habit meal is the grilled Albacore S/W which I always give 5 stars.  Best parking is in the city parking garage one block over on Marsh - free for the first 60 minutes.
_q_lPi7HBUd3HIrSAHcrnA,a7O2gMrv_yc8rX7dAkrTPA,1,4,8/15/2011,1,1,0,0,1,1,0,0,My visit to Burger Habit was a good start to a my mini vacay.  After a long drive from the Bay Area  my friends and I were need of a quick meal. I was open to any choice that sounded reasonable. A burger and fries was decision that was very pleasing. I got the bacon cheese burger with avocado with a side of fries.   The burger meat in itself was good  but my add ons made the burger a very enjoyable. The fries were delicious. The fries were crispy all the way through and gave off a nice crunch. With all the options on the menu  I felt I cheated myself on many other food options. I wanted to try the tri-tip sandwich and the sweet potato fries. Though  there were other food I wanted to try  in the end my meal was very good.  The reataurant is very clean  which enhances the experience of the reastaurant.
_QNKVyihvoeCL8873l8x8Q,nMJ-Av0ubNd_QJuwHkdtRw,2,4,6/10/2012,0,1,0,1,0,1,0,1,"Me: Is that Dulce de Leche on that waffle?"" Cashier: ""No  it's awesomeness.""  Must-haves: Speculoos Special with Toffee Oreo Ice Cream [B+]  Obviously based on that conversation I have to say awesome service right off the bat. Guy was super cool  let me have a few samples and talked about food very passionately.  Went to an IE food truck fair and had no intention of trying waffles but I somehow found myself in line.  I ordered the speculoos special with ice cream on top based on off the guys' recommendation and it was superb! The waffles taste they are somehow filled with pure goodness...it really doesn't even taste like a waffle...it taste more like a donut! The speculoos taste like graham cracker peanut butter and it perfectly complemented the waffle. I suggest you order the crunchy version to add some more texture to your delicious treat.  I have to say that of all the food trucks at this event  this was by far the standout! Give this truck a try!  Food: B+ | Service: A- | Selection: B | Experience: B | Overall:  B"""
_QNKVyihvoeCL8873l8x8Q,blbC-ROM8Khi6zwaXXSQag,4,5,3/4/2012,0,1,0,0,0,1,0,0,I had their waffles at the Santa Anita food truck festival  and they were UHHHH-MAZING! I thought...oh. It's just waffles  but then I saw that it was like literally the most popular truck at the food festival. They served waffles until the festival ended  but then continued because there was still a long ass line. They only stopped because the policemen told us to leave.   Sorry. Now back to the delicious waffles. They were so good. I got the waffle with nutella ice cream in it with strawberries and bananas. And it was so good. My friend got the strawberry ice cream with chocolate bits in it with strawberries and that was also so good. I love this truck! I just wish that they came to sgv more instead of staying in LA.
_QNKVyihvoeCL8873l8x8Q,LcHrRGzI6a4RRZWiWm6o_Q,2,4,9/9/2011,0,1,0,0,0,1,0,0,Had the nutella with strawberries waffle.  YUMMY!  waffle was crispy on the outside yet still doughy on the inside.  Nutella was a bit too sweet for what I was in the mood in but the fresh whipped cream and strawberries helped to even it out.  I think I will be trying the plain waffle with powdered sugar next.  Cant beat a well made waffle.
_QNKVyihvoeCL8873l8x8Q,y7_0QocuB1vg_Xgk1m9uFA,2,4,6/16/2011,0,1,1,0,0,1,0,0,I immediately headed towards Waffles de Liege as soon as I smelled the heavenly aroma wafting from this truck.  Inevitably  it was busy  so I did expect the wait to be a bit longer than most other food trucks  which it was  but it wasn't too bad at all.  Because I was a dollar short from getting ice cream on my waffle (what a bummer  since everyone else was)  I decided to get chocolate syrup  strawberries  and bananas on my waffle instead.  Turned out that it wasn't a bad decision at all! The waffle is just as good as it smells  maybe even better! It is EXTREMELY light and fluffy but also the slghtest bit crunchy... not even close to being a soggy  mediocre waffle. Every bite was another step on cloud nine. Disgustingly delicious.  The only thing that irked me about this truck was that the prices were a bit lofty... I mean $4.50 for a plain waffle?! Then again... it was a really  really  REALLY good waffle.  Next time  I HAVE to try the homemade ice cream. And  of course  another waffle.
_QNKVyihvoeCL8873l8x8Q,UtroxceyRUejbqV4pRIn7w,4,4,11/11/2011,0,1,0,1,0,1,0,0,"I didn't like how everytime I was suppose to try this truck.. THEY WOULD ALWAYS RUN OUT OF ICE CREAM!!  But recently I was able to FINALLY try it @ Golf N Stuff in Norwalk. Might of been that they had no line like most of the time  which was good thing for me!  Didn't know what to get or how to order.. so I just pointed at the picture that got my attention..  which was a waffle with strawberry and bananas! Guy tells me THEY DON'T MAKE IT LIKE THAT  IT'S JUST A PICTURE"".. Hmmm  is that consider false advertisement?! VERY DISAPPOINTED!  My Ice Cream of choice: Chocolate Cover Strawberry Ice Cream: As was told from the guy taking my order.. ""Good Choice!"" which he was right!  =D  One thing I noticed.. If they make your waffles as you ordered  why was mine not warm or hot! Felt as it was just sitting there and waiting to be ordered by someone!  =/"""
_QNKVyihvoeCL8873l8x8Q,YDUzRNia2j1m44Hxp3DvLA,2,5,2/3/2012,0,1,0,1,0,1,0,1,You are seriously missing out if you don't try this truck. The liege waffle with Nutella ice cream  and caramel and chocolate sauce dusted with powdered sugar is to die for. The crunchy outside of the waffle and the warm slightly chewy (but in a good way!) inside are the perfect combination. What really sets it off are the pops of crystallized sugar bits....YUM!!!!! We always leave room for these hard working boys' creations...or sometimes we start off that way... :) 5 stars for a super friendly staff and good eats!
_QNKVyihvoeCL8873l8x8Q,Fugtj8QlvDC9QXWJA5nIYA,3,5,8/23/2011,0,1,0,0,0,1,0,0,So I had the waffles from Waffles de Liege when I went to the Eat Real Fest LA over a month ago. I cannot get those waffles out of my mind! I often think about them and wonder  where is the Waffles de Liege truck? I want some waffles! Unfortunately they are usually not anywhere near where I am or near where I am going...so....sigh...still haven't gotten my fix yet.  So  when we had the waffles at the fest  my sis and I shared a waffle with speculoos spread and bananas. We asked the guy in the truck what speculoos was and he said it was similar to nutella except that 6 out of 10 people prefer speculoos over nutella. I think that's what he said...well either way I remember he said more people prefer speculoos over nutella...so we decided to try it. I really honestly think it was the speculoos that put me over the edge and why I can't get these waffles out of my mind! I really loved that stuff! So good and tasty with the bananas too! I don't know what else to say but that all I know is that I am now officially addicted. Need to get me some soon!
_QNKVyihvoeCL8873l8x8Q,AzsVETToTRritZwTfRaB0A,6,4,7/19/2011,0,1,0,0,0,1,0,0,"What a joy to finally try those waffles at Eat Real LA... I had the basic waffle topped with speculoos and banana slices. I agree with Elisha G. that they felt a little not made to order"" It was not warm and could be crunchier.. but still  the taste was really good. That speculoos thing is so good.. I wish they would come to the westside more often."""
_QNKVyihvoeCL8873l8x8Q,7G61_4456M3NTmO8UpW9ng,1,2,6/30/2011,0,1,0,0,0,0,0,0,I am originally from Belgium and crave Liege waffles occasionally and this is NOT it.  It tastes like it's pumped full of preservatives and artificial crap  not to mention lack of pearl sugar.  People think twice about getting a non Liege waffle from this truck. Yuk
_QNKVyihvoeCL8873l8x8Q,OEvprrjhstNVbtUloYZMqw,8,5,6/16/2011,0,1,0,1,0,1,0,1,Temporary break from my hiatus because WDL is that delicious..and because it's 6:30am and I still can't sleep :P  I've been craving these waffles since their soft-opening but I've never been able to make it out to LA. But yay  today they came to me! When I heard they were going to be OC Din-Din  I was super duper quadruple-y excited! I rushed over right after work and what I found was..  Waffles de Liege is one spectacular food truck run by even more spectacular people! The waffle itself ($4.50) was pretty damn orgasmic topped with some caramel ($0.50) and speculoos spread ($0.75). Have you guys ever had those amazing Biscoff cookies on Delta flights? Speculoos spread is like Biscoff butter! So freaking good. The waffle was nice and caramelized  and I was happily surprised to find actual little pearls of sugar inside the waffle! One waffle was more than enough to satisfy both mine and Nam's sweet tooth. Needless to say  I left very very content. Gotta try it with the ice cream next time! :)
_QNKVyihvoeCL8873l8x8Q,RYuXxTQGieGTpHHLCi83hg,1,4,6/14/2011,0,1,0,0,0,1,0,0,OMG.. just waiting outside the truck smelling and waiting for my waffle-I'm drooling from the sweet scent that's coming off of the fresh hot Belgian Pearl sugar waffle... I decided to get the waffel with nutella and carmal sauce topped with fosselman vanilla ice cream.. let's see how it taste.... My gosh! It was so good... nice thick waffle... a bit too sweet because I added carmal... but it was amazing esp. With the ice cream... covered and smother..
_QNKVyihvoeCL8873l8x8Q,cyZxlvaYBrCathUvy3fIIg,4,4,8/10/2011,0,1,1,0,0,1,0,0,Wow!  This may be my new favorite obsession. Don't think of this as an ordinary waffle  because this is something extraordinary!  A chewy waffle with caramelized sugar on the outside (just enough to add a little crunch).  Add to that a variety of toppings  and you've got yourself a tasty dessert!  I've tried it twice now  both the same way  just topped with English Toffee ice cream from Fosselmans.  I wouldn't want to pile on too many toppings because then you are going to obscure the deliciousness of the waffle.  I think it was worth the price  yes it isn't cheap  but you've got the quality waffle and the Fosselman's ice cream.  Think about what you pay for a good dessert in a restaurant.
_QNKVyihvoeCL8873l8x8Q,La5lAw2s1f_Zh4gD1uU4NA,1,5,8/3/2012,0,1,0,0,0,1,0,0,"We had the Speculoos Special while this truck was a guest at food truck day at the OC Fair.   Out of all the other famously delicious and bad for you fair food  this humble waffle near-unanimously won the title of Best thing we ate today.""  So delicious. You haven't eaten a waffle 'til you've had Waffles de Liege."""
_QNKVyihvoeCL8873l8x8Q,KOUX7DhY6R2N6QKcs4Vltg,1,5,6/25/2011,0,1,1,0,0,1,0,0,I'd been following this truck on Twitter for several weeks  and was dying to try them when they got closer. Finally they came to a food truck gathering in North Hollywood. They did not disappoint. Most amazing waffle I've ever had. Fluffy  moist  and sweet I've never tasted anything like it. With caramel and whipped cream it made the perfect dessert. The waffle was a little expensive for the size  but I've paid more for far inferior products.
_QNKVyihvoeCL8873l8x8Q,XloVHIYwGoLUN1ZACnxNwQ,1,4,6/13/2011,0,1,0,0,0,1,0,0,Is it safe to say at this point the food truck experiment has somewhat bottomed out?  They're god damn everywhere and the slow  honest  post-hype truth has finally simmered to the surface -- most of them suck.  And yet  few beacons of worthwhile mobile eateries still diligently scour our eternally clogged roads.  Waffles de Liege is one of the few worth seeking out.  Simple execution but everything done properly.  Waffles embedded with sugar pearls for a crusty sweetness in each bite.  Chocolate sauce with more emphasis on deep bitterness to stay in balance with the waffle.  Strawberries that are actually ripe when served.  Fosselman's delicious textured ice cream.  It goes on.
_QNKVyihvoeCL8873l8x8Q,dhhy3tI5Y7yYBPtqNrvHDQ,2,4,10/1/2011,0,1,1,0,0,1,0,0,After having one  I became a fan.  In my opinion  describing this waffle would be like describing the waffles at Roscoe's Chicken and Waffles. They are different for reasons you will only understand by actually trying it yourself. I will misconstrue your understanding so just go out and get one. Also  do it right and get a scoop of ice cream to go with it. Chocolate or strawberry are great flavors to choose  but the choice is yours!  The price is not right in this situation and the reason for why I do not give it five stars. I hear Hot Spud serves a liege waffle also that I am going to try once they open back up. Hopefully this will give me something to compare this waffle to.
_QNKVyihvoeCL8873l8x8Q,7ZprDc0Ou_NJL3QFHkuZ4Q,4,4,9/27/2011,0,1,1,0,0,1,0,0,REALLY GOOD!  Crispy  warm  sweetened waffle topped with a huge round of your choice of Fosselman's ice cream... mmmm!  $7 is a bit steep for a handmade waffle & local  family-owned  handmade ice cream. But as I have neither the time  patience or skill to make this tasty treat  I'll be back!  Well designed logo & website too!
_QNKVyihvoeCL8873l8x8Q,hfIKWfNzrMZ1hvPf33zgtg,2,4,7/14/2011,0,1,0,0,0,1,0,0,My buddy Jason from The Lime Truck suggested I try out this truck. I have been waiting for these guys to get back into the OC area. Yesterday  they were at Irvine Lanes and I had to try it. I had the waffle with chocolate syrup  bananas  strawberries  and strawberry chocolate dipped ice cream on top. The waffle was crispy and lightly burnt. The powdered sugar helped kick in the sweetness of the waffle. The fruits were fresh and the chocolate hot. The strawberry chocolate ice cream was my favorite part. Make sure to try out this truck!
_QNKVyihvoeCL8873l8x8Q,gwl5qXjeXKgqYJLN1ZfT5g,2,5,5/16/2011,1,1,0,1,0,1,0,0,After a bummer dinner  I convinced my guy pal to share a dessert with me.  Ugh another mistake!  The waffles from this truck is to die for!  Fresh  yummy and then some.  They use this thing called pearl sugar that makes it good every time you take a bite.  Then they use ice cream from a local place on the east side (Alhambra or somehwere there).  I tried just the plain old vanilla with some strawberries and maaaaaan.  You have got to try this truck.  It's so great.  BUt be prepared for the long lines!
_QNKVyihvoeCL8873l8x8Q,W65xNSZ2MD0XG-qDEV54Dg,1,4,10/9/2011,0,1,0,0,0,1,0,0,These are yummy.  They had a station at the tasteLA and I got to try a couple of them.  They are light  sweet  firm and have the sweetness baked in ...
_QNKVyihvoeCL8873l8x8Q,ZDldA6de71AZWKeZGT4iqA,1,4,9/4/2011,0,1,0,0,0,1,0,0,Waffles or pancakes? Pancakes or waffles? Which one is better??  When you have Waffles de Liege  its gotta be the waffles. Damn tasty waffles  hot out of the press  with a multitude of toppings for your culinary pleasure.   I was undecided at the time  so I went with the example that was posted on the truck. Fresh strawberries  bananas  chocolate syrup and Fosselman's vanilla ice cream. It was pure heaven. Waffle was warm  slightly chewy and not overly sweet. A little hard to cut with a fork.  Next time I see this truck  its gonna be the Nutella  bananas and caramel. Or maybe the  Speculoos. I don't know  Waffles de Liege will make your waffle however way you want it. So far its been fantastic.
_QNKVyihvoeCL8873l8x8Q,s4mSdDg0tjrLrmRXwG6RSQ,27,4,3/23/2012,0,1,1,0,0,1,0,0,I stand by the truck Have a few bucks I found I love you Waffles de Liege  Bananas  whipped cream My eyes started to gleam I know why now foodies your truck siege  Yelpers! must go to your truck With SPECULOOS MINDS Waffles de Liege changes dreams With SPECULOOS MINDS  I'm caught in a trap I can't walk out Because I love you too much baby  Bomb ingredient Foodie heaven was sent Not good by itself but on waffles I'm crazy.....  Yelpers! must go to your truck With SPECULOOS MINDS Waffles de Liege changes dreams With SPECULOOS MINDS  Oh let our love survive I think that your business will thrive Let's not a good thing die Put down your prices and more love you I mmmmmm.....yeah yeah  If Yelper! friends I know Drop by to say hello Would I still see SPECULOOS in their eyes?  I know then again They serve Fosselman's But $10 for the whole waffle I can't surmise....  Yelpers! must go to your truck With SPECULOOS MINDS Waffles de Liege changes dreams With SPECULOOS MINDS
_QNKVyihvoeCL8873l8x8Q,M83Ac7IR8sHeG1ssMIZSdQ,2,5,4/24/2011,0,1,1,0,0,1,1,0,I've only ever had this style of waffle once before  at a farmer's market in Sausalito (far away  or I'd get one every day :( ) so I jumped at the chance to try these.  Super chewy  sweet and yummy  with a slightly crunchy crust.  I thought $4 for one piece was a really good deal (it was about the size of 1 and 1/2 Nintendo DS's... which is quite a bit bigger than mentioned in another review  not sure why)  I got mine plain.  To be honest  I feel like if I got it with ice cream it would have been a bit too over the top/sweet.
_QNKVyihvoeCL8873l8x8Q,a0zRCQRCi2WsmLQ1sFzRDw,1,5,8/2/2012,0,1,0,0,0,1,0,0,I am not that big into waffles so as I'm walking through the food truck festival at Del mar I do not even take a second glance but my cousin did and I'm sure glad he likes that stuff. He made me try his ice cream waffle special which was amazing!! Seriously I stood in line after one bite to get my own. The waffle had a Carmel kind of crunch to it and stayed crispy even after the ice cream melted. Wow is all I can say
_QNKVyihvoeCL8873l8x8Q,ODj5pr9mkBuwBY6wLwVleg,1,5,11/18/2011,0,1,1,0,0,1,1,0,yayy.. i tried their waffles during this food event in BH (i forgot the name).. but i could visit all the booths and get food for free.. i came back to the waffles de liege's booth... ooooh.. about 6 times..... and this is like 2 weeks before  my wedding day and i need to fit into my dress ;)  yes the waffles is that good.. it's chewy but also crunchy on the sugary dough.. i had them plain at this event..  i came back a couple weeks ago to the food trucks and ordered the waffles with the vanilla bean ice cream... boo i thought the ice cream is just whatever.. next time i will get my waffles plain.. just the way i like it yum yum yum..
_QNKVyihvoeCL8873l8x8Q,IeGidGDB1kixxZGKmna6rQ,12,4,5/14/2011,0,1,1,1,0,1,1,1,This truck bucks the trend I've been seeing in food trucks lately that try to serve as many things as they can to try to please everyone. This truck simply sells waffles. Just waffles.   Even more strange is that it seems to have only a few different options for that waffle. Plain. With Nutella and best of all with Fosselman's Ice cream   Now it's not just that this waffle would be good if it was just by itself. Because the waffles are indeed damn delicious. But you add in Fosselman's Ice Cream and you have heaven.   For all of you who didn't grow up in the San Gaberial Valley  Fosselman's Ice Cream is that go to local ice cream producer that every town seems to have. The one that all the locals swear by.   So you put that high end quality ice cream on your already warm and tasty waffle and you have yourself some crazy sorts of deliciousness. Again  the simplicity to this truck is just refreshing.   Besides that  it's a waffle truck. No need to complicate it up with other menu items. They make the waffles good and cheap and that's all you need to be told to sell you on it when you see the truck parked on the curb.   Service was fast as there wasn't much of a line anyway. Food and prices were pretty cheap. In fact  really really cheap compared to other food trucks. It makes for a great dessert item after cruising around other food trucks.
_QNKVyihvoeCL8873l8x8Q,B_jRIC5RvoPZHOF6cRSFew,4,5,4/5/2012,0,1,0,1,0,1,0,1,This is Waffles de Liege's 100th review!  Holy crap have these guys worked their ass off to get this business up and running. From having to drop dat knowledge on us peoples about what makes Liege waffles different from Brussels waffles to all the food truck festivals they've been a part of to the cray cray marketing (Loveline  NPR  etc.?).  Anyway  I've had this bookmarked to review for almost a year. I tried them out at a food truck meetup in Puente Hills. The line for Waffles de Liege was long  but they killed the wait like a champ.  What did I order? I forgot  but it was something with nutella and ice cream for sure. Like everyone else has said  they source their ice cream from Fosselman's  which is another one of my favorites over in downtown Alhambra.  Anyway  I've been made a fan of Liege waffles by the likes of these dudes. It's a different batter that makes the waffles denser and it seems that they take much better to caramelization (you know--the GOOD stuff) when cooking. This caramelization creates this ridiculous crunch and al dente texture on the exterior while leaving the center extremely soft and fluffy.  Fucking. Magic.  TL;DR - Buy a waffle. Or 6.
_QNKVyihvoeCL8873l8x8Q,vav1B8mxQ_zjC6dSwxGz1w,6,5,3/7/2012,0,1,0,1,0,1,0,1,We went to the Santa Anita food truck festival and were pleasantly surprised that there were no lines at 95% of the trucks!  It was a hot day and we were just talking about how we wished we had gone to Fosselman's for ice cream earlier when we encountered the Waffles de Liege truck. And they use Fosselman's ice cream!  We were fixated on a photo posted on the truck and told the guy taking the orders that we wanted a waffle exactly like that with toffee ice cream. The waffle was heavenly; best waffle I've ever had.  The ice cream lived up to my expectations. I was a happy camper.
_QNKVyihvoeCL8873l8x8Q,JCPvzL9nCxfOWu6xVEGBaA,1,5,6/12/2011,0,1,0,0,0,1,0,0,Waffles waffles and more waffles!  This is definitely something to share! We got the Original Liege Waffle with strawberry  caramel  and a scoop of Fosselman's Ice cream.  YUMMM. So crispy  so sweet  so doughey! These waffles are so tasty because there's Belgian pearl sugar in every bite  and you can customize it to your desire::  Spreads (Nutella  Speculoos) - 0.75 Syrups (Chocolate  White Chocolate  Caramel) - 0.50 (Maple Syrup is available for 1.00) Fresh fruit (Strawberries  Bananas) - 0.75 Nuts (Pecans  Sliced Almonds  Walnuts) - 1.00 (Sliced Almonds are 0.50) Whipped Cream - 0.50  This is a must try. You wont regret it! =)
