business_id,review_id,useful,stars,date,text,talksamb,talksfood,talksprice,talksservice,isambgood,isfoodgood,ispricegood,isservicegood
2ciUQ05DREauhBC3xiA4qw,pF7LjiKnrRoQHVBBi-XdYw,1,2,9/20/2012,We were hopeful  but were disappointed. We got the dynamite roll. It tasted a bit too fishy and was a glob of goo in my mouth. I legitimately spit it out and asked to get a different roll. So  props to the staff for good customer service and making us a new roll; a spicy tuna roll. The tuna was super dark and mushy. Disappointed again. The girls to the right and left of us got some big ol' plates of something else. Those looked good  maybe that's a better bet than sushi.  Sidenote: I am not a picky eater - even when it comes to Sushi. One of my favorite places has $3 rolls that are pre made and I love them.,0,1,0,1,0,0,0,0
2ciUQ05DREauhBC3xiA4qw,gXx2eVTaMyHl0U6hrwXUkA,6,1,6/4/2011,N-A-S-T-Y!  I came here with a friend for lunch and I was so excited to see how cheap everything was! However... my excitement ended right there.  The service wasn't that great...we were waiting for at least 15 minutes before someone came over to take our order.   I ordered some curry dish (forgot the name) but it was a lunch special for less than $5. The first bite was pretty good and then I just felt sick the more I ate.  but OMG THE WORST PART...YOU SHOULD READ THIS BEFORE YOU DECIDE IF YOU WANT TO GO:  When she brought out our miso soup  we already started drinking it and she comes back after like 3 minutes  TAKES OUR SOUP FROM US AND GIVES IT TO THE CUSTOMERS A COUPLE TABLES AWAY FROM US...WTF?! Both my friend and I were in utter shock...we didn't even know what to say??!?! WHO DOES THAT????  Omg  so nasty. Never going back!,0,1,1,1,0,0,1,0
2ciUQ05DREauhBC3xiA4qw,ZLtbOmsK1-BOgN_bZY7Gdg,2,2,8/1/2012,"It's just cheap.  There's nothing else to it.  It's okay at first  but I always find myself struggling to finish the roll.  That's the worst part  having to finish it  because I was raised by parents who would regularly bring up the topic of starving children at the dinner table.  So  waste not want not  but we all know leftover sushi is nasty stuff.  In a perverse way  it's good thing  because by the time I finish  my sushi cravings are quelled for a considerable amount of time - sushi is an expensive taste  anyway - if only because I swear to myself that I'll never want sushi ever again.  The rolls are big - dont worry  they'll fill you up good.  Regular-grade  crumbly rice and fish that's neither fresh nor good quality.  Menu consists mostly of sushi restaurant staples.  The specials look complicated and intimidating.    But hey  we're poor college students.  At this point in our lives  not many of us can afford to have good taste  and Tako Sushi is cheap  near campus  and does the job.  Hell  it even has a side menu explicitly labed starving student menu"" filled with various carbocide options priced $7 and under that will keep your stomach happy.  And I appreciate the free sodium (or miso) soup.  No matter the quality  I'll continue to be a patron once every blue moon  to add a little variety to southside dining options.""",0,1,1,0,0,0,1,0
2ciUQ05DREauhBC3xiA4qw,U0OU31YIy6R5NvazCNNsoQ,1,1,4/10/2010,Poorly run sushi joint with overpriced stinky sushi. The worst sushi I ever had - the fish was not fresh. From the texture  we were very sure it was frozen and then thawed.   I ordered a rainbow roll and it took them 30 minutes to make it. Were they busy defrosting the fish in the kitchen???Hmm.   Finally the roll arrived and within 30 secs the waitress brought us the check. Alright   super SLOW to make the roll  but super quick to ask their customer to pay. The waitress even had that grumpy look on her when she dropped the bill  WTF!!   We had a large group so I didn't want to be nasty but restaurant like that should just be closed! The only reason for its existence is its location - students like us eat whatever. Btw  I don't even think the food is cheap. I got way better sushi at similar price in San Jose/Fremont.  One last thing: people in that restaurant are not even Japanese  they look and sound like Korean.  Nothing turned out right at this place. Enough said.,0,1,1,1,0,0,0,0
2ciUQ05DREauhBC3xiA4qw,Pd4Ltdvum7-u-mg7T-NrYw,1,4,9/27/2009,Tako Sushi is awesome. Its the only place where I can actually get full off of sushi for under $10. Seriously  sushi is usually very expensive and one 5 piece roll could cost almost $8 and be a mere snack. However at Tako they give you 6-8 pieces and most rolls are between $3-8 (the more expensive ones are more fancy and more filling  plus they give you at least 8 pieces). The specialty rolls are around $8 but the California rolls I believe are only about $1.75 as are some of the vegetarian rolls. Others maki rolls like tekka maki or spicy salmon are around $3-4 for 8 pieces for most. Very good prices for sushi if you ask me! The sushi has always tasted very good and fresh to me and the male server is super nice. Gyoza and eggrolls are always really good and very well priced! A must try if you want some delicious  cheap sushi in Berkeley.,0,1,1,0,0,1,1,0
2ciUQ05DREauhBC3xiA4qw,Vv1m41T7OiWYHYt5YlqChA,1,1,4/6/2009,Tako Sushi  let me count the ways... starting from zero.  +1 for the portions and sizes of rolls -1 for the fact that they don't taste good +1 because of the super low prices -1 because I know now why the prices are so low +1 good service -1 horrible dining experience  was that a roach? +1 for being open super late  Lets just stop there.,0,1,1,1,0,0,1,0
2ciUQ05DREauhBC3xiA4qw,1kTpwNvV0TB0omNEQ-hLxw,1,3,1/16/2007,At one point when I was a student at Berkeley I ate here every day for about two weeks straight. They have the cheapest  best tasting rolls I have ever come across. When I used to go they had like $1.25 California rolls that actually tasted good. They have a huge selection of rolls and all their veggie rolls are especially good.,0,1,1,0,0,1,1,0
2ciUQ05DREauhBC3xiA4qw,ggewqd4p4MkfL0NAGJebPA,1,5,9/13/2010,"I have been going to this place for years and it is by far the best bang for your buck. If you go here  ask for Joon! He is the nicest guy ever! This is my favorite place to get Lion King Rolls  and actually  it's the only sushi place that makes the Lion King exactly how I like it.  I go in there so often that Joon knows that I like my philly roll"" with fried salmon skin too! TRY IT!!  Enjoy!""",0,1,1,0,0,1,1,1
2ciUQ05DREauhBC3xiA4qw,fBOsYI9Xj8Iqd2Ijg52G6w,4,3,3/2/2010,Tako sushi was my go-to sushi joint in Berkeley for years  that is until Manpuku came around.  Situated in the space next to Fat Slice  Tako has really inexpensive combo lunches which will run about the same as a slice next door. I think at the time they were exclusively for Cal students but I was actually in high school when I frequented this place the most. Not a place I'd particularly credit for their fresh sashimi  they do have a good selection of rolls to please both the sushi newbie and sushi experimenter. Not particular on the presentation or innovativeness  Tako will fill you up on the cheap  and that's about it. Not a destination  but definitely a staple if you live nearby and/or are a student. They're open late  too!,0,1,1,0,0,0,1,0
2ciUQ05DREauhBC3xiA4qw,Uub7W5RbPOfvjsodk3uG2Q,1,5,9/7/2005,dirt cheap and i've never had a problem with the service (but then  i always get take out).  they have the *best* california rolls i've had (california rolls  golden california rolls  and spicy california rolls).  i tried their ngiri and other rolls once but was displeased--i think a good rule of thumb is to steer clear of the fish dishes at cheap eats.  but the cally rolls are sooooo damn good!  definitely one of my favorite lunch stops on telegraph.,0,1,1,1,0,1,1,0
2ciUQ05DREauhBC3xiA4qw,3cs8yJcJ347niTA90eTNGw,1,3,6/23/2011,Tako doesn't judge me (too much) when I order 2 or 3 rolls to-go with one set of chopsticks and I appreciate that  I do. And I also appreciate their relatively cheap Lion King rolls although I admit that it's probably the only thing I still order  along with an occasional Baja roll when I'm feeling particularly ~adventurous~.   There's a reason for that: unfortunately  Tako is one of the few places in the world that has made a spicy tuna roll I did not enjoy. I didn't just not enjoy it -- I found it to be repulsively and disturbingly sweet/fruity. Maybe it was an off day  I don't know. How do you mess up a spicy tuna roll??? I used to order their popcorn salmon  but it's getting more and more bready and less and less... fishy. And their chicken karaage is kinda like a tasteless and oilier (is that possible?) version of the stuff you can get at a Chinese supermarket deli -- that is to say  not chicken karaage.   I'll give credit where credit is due though. Although on the sweeter side  their Lion King rolls reaaaaalllllyyyyy hit the spot.  I don't dig the Christian pop music that's on repeat  but I don't eat in that often. The food comes a lot more quickly if you just call them and pick up your order.,0,1,1,0,0,0,0,0
2ciUQ05DREauhBC3xiA4qw,Hq233gErQe72PzVAZxXPuA,1,3,2/11/2012,Ate at Tako once with 2 of my friends. I was surprised at how cheap the prices were and how the rolls looked proportional to their prices. I didn't have the chance to order the rolls  (only tried the CA roll  which tasted like any typical CA roll...) so we ordered the Donburi for around 4dollars  Kimchi Fried Rice for around 3dollars  and Chicken Teriyaki Boll w/ 4 CA rolls for around 6dollars. Pretty cheap for lunch  I may say. The Donburi was pleasing and full. The chicken was very crunchy and it seemed to have a sweet BBQ sauce to it. On top of that  they had rice on the bottom and a fried egg with vegetables in it. I would recommend getting it again if you stop by for a quick-fix for your hunger. The bowl isn't super big  but it isn't super small too. The Kimchi Fried Rice was good  but had too much of a sour and spicy taste. After eating half the rice  my friend got sick of it and we had to ditch the plate of rice. Maybe it was the fact that the rice didn't taste like it was made of Kimchi  and tasted more of a Mexican-styled rice? The Chicken Teriyaki Rice bowl was the same...Like any other  but also very fulfilling. However  there's much better sushi places out there who have bigger portions and cheaper rice bowls then what we ordered. The miso soup was salty  but we never had miso soup in our life so we didn't have a say in this. Overall  it was pretty alright  but I'll go back next time for the rolls to try it out instead of ordering entrees. The Starving Student Specials seem promising though  so I recommend Berkeley students to go there during lunch hours for a cheap  filling meal!,0,1,1,0,0,1,1,0
2ciUQ05DREauhBC3xiA4qw,xfEg3Xgf2OswZIUShjLo9g,2,3,12/31/2007,I don't know why people like the place so much.  All I have to say is  you get what you pay for.  I came here frequently for the seaweed salad  california roll  and spider roll before I became a sushi snob.  That being said  those things I just listed are still pretty okay here.  Other menu items i've tried: miso soup - i actually really like it here!  they always give you a bowl when you dine in. popcorn chicken - i was obsessed with these at one point in my life!  love them  and love the sauce.  they are crunchy  mushy  and spicy  all at the same time.  very tasty! tempura - pretty decent.  i like the dipping sauce. edamamme - good.  i mean  what else can i say about steamed soy beans? sashimi - leaves something to be desired.  Rolls: poki roll - i like it!  spicy tuna roll topped with seaweed salad.  i just really like poki. new york roll - not very memorable. philly roll - good. spider roll - the soft shell crab is soft  and it's topped with masago.  i really enjoy the spider roll here. spicy california roll - whoa  really spicy. oishii roll - pretty good. baja roll - pretty good also. stuffed oranges - spicy scallops wrapped with fresh salmon.  for some reason i expected more and was oddly disappointed. lion king roll - i really like this one.  baked salmon on top of california roll.  i think maybe it's the baked salmon and the sauce.  The people who work here are friendly.  They charge like $0.25 for extra hot sauce when you order take-out (uh  lame).  I only come in here once in a while now (during finals  and when i'm starving)  and I think they have new people working here.  They're not as nice as the people who have been working there for a long time.  Don't come in during peak hours.  Not only will it take forever for you to get your food (for both dine-in and take-out)  the service is super sucky (since there are so many people).  There's a $7 minimum for credit cards.  The atmosphere is bleh  but what do you expect from a place on Telegraph Ave.?,1,1,1,1,0,0,1,0
2ciUQ05DREauhBC3xiA4qw,pUooe2wpqyjCDo7PY715ug,8,3,2/12/2011,"just gonna say it right off the bat: Sushi connoisseurs  stay away.  I just don't want to hear  This isn't genuine Edo-style sushi."" Yeah? And you're not exactly genuine Edo-style either  so shut 'yer rice hole.   That said  I like this place. I like this place for the same reason as Mad Fish: it's dirt cheap. However  unlike my stance at Mad Fish  I'm plenty comfortable ordering raw fish items here. I've never received any raw fish here that didn't taste fresh. The food is  at it's worst  on par with what you pay. At it's best  this place is truly enjoyable.  I don't plug this place hardcore because I've only been here two times. But the amount of food you get (especially in the combos) is more than worth the cash. The owner(?) is a really nice guy and those fellas roll a fat ol' roll.""",0,1,1,1,0,0,1,0
2ciUQ05DREauhBC3xiA4qw,VCCiRDAyTVNdlRBzn2KNiA,2,3,2/13/2008,nude sushi (their sister company) is better  even at 2a.   im not saying that it was bad  but the rolls i ordered took about 35 minutes and were not tightly wrapped. they came apart as soon as my chopsticks touched it. and some were cut super fat.   while waiting for my to-go order  i had a chance to check out the ambiance. its pretty dingy in there  but they tried to paint some cherry tree branches on the dirty ceiling. its a bit odd to hear mexican music in a sushi place  but i guess its to please the guys making your food. the manager was nice and appreciated the tip i gave him.   try: asparagus  avocado or cucumber-avocado roll.,1,1,0,1,0,0,0,1
2ciUQ05DREauhBC3xiA4qw,od37sJ_bkgng2uDBavD_fA,1,3,3/13/2011,I'm not a sushi connoisseur  I usually get california rolls because for one  at Tako sushi they are ridiculously cheap. Like less than $2 for four of them  which  for a student  is a pretty good deal.  Their california rolls aren't bad which is why if it was just based on those and price this place would get five stars from me (their tempura isn't bad either).  HOWEVER  let's go through the list of things that kinda suck about this place:  1. The service. There is this one waitress who is hands down the surliest woman I have ever had the misfortune of coming into contact with. Every time me and my friends come or even if I drop in by myself this woman is just not friendly. I'm antisocial and awkward so my standards of friendliness are pretty low  basically if you seem nicer than me  you're friendly. I try to be nice to people who serve me my food because after all they're serving me  but this woman...I just don't get it  I smile  I get a blank stare from her  I try to catch her eye if our table needs something and she will look straight at me and turn her back and walk away O.O I always tip her well so I just don't understand it. BEWARE the mean asian lady  if you get a guy server you should be fine though  the bald asian guy with glasses is always super nice and efficient.  2. Don't get popcorn anything here. It's not like normal popcorn chicken  it's really mostly just composed of their fried batter  barely any meat if there's meat at all in it  and served with weird  gross [imo] sauce.  3. Over-priced Edammame. I've been to way better sushi places than this and the Edammame has never been so much for so little. I love Edammame I could eat it all day which is why it always makes me sad when I can't have it here.  4. If you're taking sushi to go be careful  the wait time can range anywhere from 3-20 minutes so it may not be a good idea for a fast sushi fix before class.,0,1,1,1,0,0,0,0
2ciUQ05DREauhBC3xiA4qw,RpH2R4-CRCaN6pYdt9bZHA,1,5,5/11/2011,I'm giving this place five stars because they managed to combine my favorite two foods ever: PINEAPPLE and SUSHI. This roll had so much flavor at such a good price that I almost cried... tears of JOY! AHHHH.  Plus they have such an extensive menu & vegetarian options so you can keep coming back for more! Also  they miso soup that comes with the roll is a nice touch. They even gave miso soup to my friends who didn't even order anything!   The workers were so friendly :) And I thought the service was fast. If I ever come back to Berkeley  I'll make sure to come back here for my sushi fix.,0,1,1,1,0,1,0,1
2ciUQ05DREauhBC3xiA4qw,jCPEuzA3I5JBhi8VPb-Naw,3,4,6/16/2012,The sushi is just okay  but the price is unbeatable! I'm not super picky with my sushi  and actually just enjoy the california rolls you can get at Costco. So I really don't have much to say about the quality of the rolls.  My favorites are the: - bay scallop   - dragon roll  and  - california rolls (when I'm not that hungry)  The bay scallop is baked so it takes a little longer for them to make  but everything in this goes together really well. It's essentially a california roll topped with scallops  this orange sauce  and masago. They're really generous with the masago  and soy sauce isn't really necessary  which makes it easier to eat :)  I do like coming here for sushi because it's cheaper  but my friends who are picky tend to stay away.,0,1,1,0,0,0,1,0
2ciUQ05DREauhBC3xiA4qw,YRkkPKqKhODEo7nkiYUmlw,2,3,12/10/2009,This is a cheap  fast sushi place geared toward starving students. In fact  they have 'starving student' deals  which is a big selling point for some of my friends.  For what it is  it's very good! Service is fast and cheery  and I've had different kinds of donburi and sushi  and it's all been fine. It's a good place to get full cheaply.,0,1,1,1,0,0,1,1
2ciUQ05DREauhBC3xiA4qw,Z2W-_wOXmmpltUacYz4usw,2,5,1/19/2009,"Tremendous taste coupled with tremendous value! On a student budget  what more could you ask for? If you come here with a sophisticated sushi palate expecting something more than Americanized sushi "" don't waste your time and money. You'll find tasty food here  but nothing even remotely authentic.  Almost everything I've tried has exceeded my expectations  especially for the price: bento boxes  chicken teriyaki  spring rolls  nigiri  and of course  the sushi rolls. The fish is surprisingly fresh -- in fact  this is where I had my first taste of raw fish  so it can't be that horrifying  right? Even their side dishes are great. The salad has a wonderful  unique dressing and the miso soup is always hot and yummy.  The classic California roll was my first experience with sushi  and I've never had a better California roll since. I prefer rolls with imitation crab salad as opposed to whole chunks of crab. I heard that they put sugar in the rice on the rolls  which disturbs me  but it does help explain why the rolls are so delicious. Most of the other assortments I've tried have also been orgasmic  particularly the Baja  Oishii  Sunrise  Dragon  Caterpillar  and Spider rolls. I like the mayonnaise-based sauces they drizzle on them  too. The combination of flavors are always great.  In addition to the amazing food  you'll barely be done with your soup before your entr\u00e9e arrives  and the waiters are very attentive  refilling your water as needed. The decor is great for a hole-in-the-wall  too. Cute paintings on the walls and non-ghetto tables.  The only disappointing item I've had was the potstickers  which were too crispy for my tastes  and if I recall correctly  they were served with a sauce that did not complement the taste well at all. Other minor negatives include the Christian music  which seems like subtle brainwashing and kind of creeps me out. I suppose this explains why they're closed Sunday. This also sucks  but as long as you make a mental note to not go on Sundays  it isn't a big deal at all. And finally  there's something inherently wrong with Mexican music coming from the kitchen of a Japanese restaurant. Then again  what the hell do I care who makes the food as long as it's good?  To summarize: HELLZ FUCKING YES. I've since had far more expensive sushi assuming I'll get what I pay for  but honestly I'd choose Tako Sushi over the overpriced alternatives any day of the week. I just moved to Sacramento and even the ""good"" Japanese restaurants up here don't live up to the legendary Tako Sushi. I'll always have my memories  I guess. Also  it took me awhile to figure this out  but you can order the same items from Nude Sushi (http://www.getnudesushi.com) and have them delivered to your door until 3 AM. I know it seems to good to be true  but it's no joke: you can enjoy Tako Sushi at almost any hour of the day! For those of us melting into the couch with a bad case of the munchies  I can't imagine anything better. Whoever thought of the concept of late-night delivery sushi is a genius  plain and simple.  Well  what are you waiting for? Get your ass over here already and fall in love.""",1,1,1,1,0,1,1,1
2ciUQ05DREauhBC3xiA4qw,XuWNKElP5-FR9xwXXOIiuA,1,4,10/11/2009,"I love that when you walk in you hear mariachi music  so they get a star for that. the prices are freakin' awesome. I mean definitely not an authentic sushi joint. You'll find sushi"" that are deep fried  with chicken teriyaki  etc. but hey  what else do you expect blocks from a college? I was walking by and got a fried tempura battered California roll  and it was delicious. Me and my boyfriend devoured that puppy.""",0,1,1,0,0,1,1,0
2ciUQ05DREauhBC3xiA4qw,EnA2AbltK969oJGCtlDtdQ,1,3,5/14/2011,One of Berkeley's more popular Japanese restaurants  if only because South Siders are too lazy to walk more than a couple of blocks to find the really good stuff.  -------- Food: Out of four possible stars: two stars.  The sushi is pretty good if you are a fan of sushi. However  after I was introduced to the magic of sashimi by my friend  sushi just seems bland. With that new perspective  I can only call Tako's sushi average. What can I say  I tend to prefer simplicity over the complex monstrosities that most sushi rolls have become. At the very least  Tako doesn't douse their rolls in soy sauce  avocado  tempura batter  and hot sauce.  Everything else is average as well. The miso soup is good  but nothing that can't be made at home.   -------- Miscellaneous: Out of one possible star: One star.  A clean restaurant on Telegraph is always good for one star.,1,1,0,0,0,0,0,0
2ciUQ05DREauhBC3xiA4qw,CcSTwBttTaf5RysrkPL5-g,1,1,6/24/2008,I do not recommend eating here. I tried some of my friend's California rolls and they were okay  but when I tasted the teriyaki chicken that I ordered it had a weird ammonia taste. :P Also after my friend ate his steak (I forget what the Japanese name is) he felt sick.   The place may be cheap but it is not worth your money.,0,1,1,0,0,0,1,0
2ciUQ05DREauhBC3xiA4qw,iFsjnaLip8fLc_66H3bTcg,2,3,11/7/2005,"Tako's a centerpiece for convenience but it's hit-or-miss in terms of quality.  It's right next to campus  the service is very friendly  and the food is just right for the college budget.  They often used to play Christian worship music but recently switched to subtle instrumentals.  You wouldn't know they were Christian unless you happened to grow up in church and you knew all the lyrics (like  um ... me).  One could easily confuse the music for ambiguously classical  or (maybe?) Southeast Asian  or (maybe?) just Generic Restaurant Ambiance.  Four times out of ten  you're going to get some fish that must have been sitting around in the open at least 4 days before they decided  Hey  we should seriously cut that up and try to feed it to somebody.""  Also  I always smell like soy sauce once I leave.  It only ever happens at Tako.""",0,1,0,1,0,0,0,0
2ciUQ05DREauhBC3xiA4qw,U7YGlKwaoy4ncCVLahWqwA,3,4,5/6/2011,"I usually spend $15-20 here  but you can spend a third of that if you're a reasonable person.  I have to assume that the owners of this place are the LEAST subtle people on the planet.  *Inside the owner's brain* This place doesn't look Japanese enough.  We should slap a cherry blossom tree up on the wall.  Also  a lot of these students are poor  so we should probably have a poor student"" section of the menu and discount all of our rolls to a consistent price.  However  we don't want people to think our food is sub-par  so we should probably deep fry our less delicious rolls and then plate our sushi on dishes that say ""delicious"" on them in Japanese.  *Back to my brain* All of the above  hilariously  is true.  I like this place because it does well in a special Japanese restaurant category that I have: Mediocre fish  but a lot of food for the price.  I recommend trying the less than healthy deep fried salmon bites and steering generally clear of anything raw.  Good luck!""",0,1,1,1,0,0,1,0
2ciUQ05DREauhBC3xiA4qw,C6iMckapeMi_Q2Ofz8NhVw,2,4,12/28/2010,I love Tako Sushi for its starving student specials!  It really is perfect for college students.  You can get a filling and delicious meal for 4 bucks!  I've had ramen and katsu chicken off the starving student menu and ended up full with left-overs.  I was really surprised to get so much food for the little I was paying.  The food isn't really high end or fancy  but you still get a lot for your money. The environment in Tako sushi is a little cramped and loud  but not too bothersome.  The waiters are also pretty friendly for the most part.,1,1,1,1,0,1,1,0
2ciUQ05DREauhBC3xiA4qw,Fy6FsCWZun0cvro1O7qDkw,1,2,3/14/2012,"Sigh...here we go. First  I have been coming here for 4 years  so I have a lot to say.   The food is decent for a vegetarian. I normally order their vegetarian lunch/dinner. So this will be off that food.  Pro:     -Decent veggy food    -kinda pretty inside    -prices are decent...  Con:    -if you do take out  no miso soup.     -if you ask for the miso soup  expect to pay an extra $1 for the container""  even though its supposed to be in your meal already.            -I'm paying $8.99 for the vegetarian dinner..and you wanna charge me an extra $1 for a container? seriously?? These ""containers"" are a little soup thing that cost like 1 penny...    -sauce is an extra $.50-.75..wtf??    -spacy older asian lady who doesn't pay attention while I'm ordering:           -First  she either looks off or fiddles around with her back turned to the side while ordering! Rude!! (at least the young man  i'm guessing her son  is really nice).    -play christian music.     -wait time for food is +20 min.   Overall  I avoid this place. I really wanted sushi tonight  so i went in there  and she was like  ""miso not included""...I asked her if she could do it cause i'm paying for it  and she was like...No  extra $1. to hell with that...  Oh yeah  min $7 credit card...""",0,1,1,0,0,0,0,0
2ciUQ05DREauhBC3xiA4qw,cqlRKtg8KN0RzK_EHJOKrQ,1,4,4/14/2012,Sushi here isn't that cheap :c  Or at least  not the sushi rolls we ordered haha.  My friend and I came here on a Friday noon for our lunch munch session. The seating is plentiful but cramped. We were given menus  water  and complimentary miso soup. We then ordered:  #71: CRUNCHY DELIGHT: shrimp tempura  crab  avocado  topped with crunchies [8 pieces | $7.99] - My favorite! Recommended by my friend as well. - I adored the crunchies (LOOOL)  and the pieces were filling! Avocado was decently fresh  and the crab was fairly tasty. The crab overpowered the shrimp tempura  though.  #29: CHICKEN TERIYAKI ROLL: BBQ chicken with avocado  topped with teriyaki sauce [8 pieces | $4.59] - My second favorite! Chicken is tasty  and the avocado is a good pair! Digging the teriyaki sauce with sesame seeds on top. Simple and cheap is the way to go!  #64: DYNAMITE ROLL: deep-fried spicy salmon  cucumber  topped with crab and spicy sauce [9 pieces | $9.59] - My least favorite. I wouldn't recommend it. - I liked that the roll was deep-fried  as the crispy outside complimented the softness of the rice and crab. But the salmon. It was gross. The texture was tough  and the spiciness was too sharp. You would bite into the crunchy shell  enjoy the crab piled on top  and then struggle to chew the resistant salmon filling. Dislike.  Our total before tax came to $24.11  which wasn't as cheap as what I anticipated. But  we came out full and satisfied. And we DID order a lot. What can I say  my friend is a glutton.  Good food (can't say anything about the freshness of fish though  since we only ordered cooked spicy salmon)  decent prices  kind of slow service (took about 12 minutes  although it was during the lunch hour)  and complimentary miso soup. I recommend the Crunchy Delight and the Chicken Teriyaki Rolls  but AVOID the Dynamite Roll!,1,1,1,1,0,0,0,0
2ciUQ05DREauhBC3xiA4qw,U22cNF_nAifadyIJYreZiw,3,3,6/12/2011,If you're hungry  and want sushi  you know  nothing too fancy  decent  rolls  Tako's a good place to start.  They have an extensive list of maki (sushi rolls) that are reasonably priced for what you get  all the expensive rolls have dropped to $7-9 max.  They have your classic rainbow  dragon  cherry blossom  caterpillar rolls  crunch  lion king  etc. and even have some rolls that I think are their original ideas (or at least a rarities)  such as the deep fried godzilla roll  the baja roll  the pineapple roll and more!  I'd recommend trying a roll that you haven't seen before that looks good to you  it's a nice change from your general sushi choices.  The nigiri is OK  but if you're looking for nigiri/sashimi  Tako isn't your place  their rolls are fine though.  Or if you're pretty hungry  look toward the starving student special  the chicken katsu curry is decent  and you get a ton!  Get that + a roll or two  and that's a pretty large meal that will fill you up =P,0,1,1,0,0,1,1,0
2crmRB4gANOKDX5tl-XYBw,QPKYotM5D1B-33Smcd0kXg,1,3,7/18/2007,My roommate and I  eager to get out of the scary new world of cooking our own food were lured in here by its spiffy logo and clean aesthetic  as well as its cheap looking menu.  As far as cheap Westwood food goes  you can do better  especially right here. Pastagetti is right in between D'Amore's and Noodle Planet  and across the street form Chicken Teriyaki Bowl  three excellent places to eat when on a student budget. Being right next to D'Amore's means there really isn't that good of a reason to go here if you want Italian food.  That said  the food wasn't bad  but not exactly memorable. I ordered a Caesar Salad and the Gnocci Pesto. The salad was bland and the lettuce didn't taste that crisp or fresh  but it was still a caesar salad. The pasta was more of a disappointment. The dish was essentially a soup of creamy pesto sauce with gnocci floating in it  and was pretty liquidy. It was not a terrifically appetizing entre  but I couldn't help but think how much better it would have been with a thicker sauce and less of it.  I can't really imagine going back here  mainly due to the other options so close by  but it's there. Just note that like Noodle Planet they do not take credit card  and the service is what you'd expect for an establishment at this price range.,1,1,1,1,0,0,1,0
2crmRB4gANOKDX5tl-XYBw,bVPvbniqH7kmhKtwqBRAkA,1,2,9/25/2007,"I've yet to find a cheap Italian pasta place within walking distance of my abode so naturally I flipped when Pastaghetti opened :-D! Then I tried their food and disappointment flooded my system. Hard to enjoy your meal when you're all flooded.. with disappointment.   Food: Picture what happens when an Asian run restaurant gives Italian pasta a go. My pink sauce (white cream based sauce + red tomato based) was an ungodly orange color with little taste. As for the pasta itself  it wasn't overcooked  but generally unmemorable otherwise. I only paid about $6.50 for the meal which included garlic bread (actually pretty tasty) and a pack of Eclipse gum stamped with the words sample pack."" I think that speaks for itself.   Atmosphere: Well lit and cheerfully dressed in red and check  the interior is welcoming and clean. It's a wonder more people don't eat in here. Okay  who am I kidding? The food is a total turn off that cannot be downplayed with nice decorating.  Service: Generally good. They whipped up my pasta quickly although I wouldn't have minded waiting an extra couple of minutes for a better tasting meal.   Synopsis: There's a reason why this place is always empty.""",1,1,1,1,1,0,1,1
2h_d-JP8l56FuVcEj4aVig,KXBfMHQX_7w41yzDQXlSOw,1,4,12/15/2011,Good pizza! It's a little expensive but i think you get your money's worth. We got one of the themed pizzas  the yardhouse(all the toppings) and it was delicious. I'm gonna bring my boyfriend here because he loves pizza and has high standards lol.,0,1,1,0,0,1,0,0
2h_d-JP8l56FuVcEj4aVig,dELVixAjCLsdPjusk2kZIg,1,4,8/31/2011,This is what Westwood needs more of:  places with good quality food  that aren't overly expensive  and are actually nice to sit in.  I really like the pizza here  but also want to give a special shout-out to the salads (the Fresh Tracks [i.e. the garden salad] is fantastic) and the meatball parm sub.  While the food isn't cheap  it's definitely a step in quality above Enzo's and Lamonica's (although don't get me wrong: I like those for what they are).  Also  the place is nicely decorated  clean  and has several big TVs showing sports all the time.  I really hope this place stays in business  and helps start a trend of more quality establishments and less crap in the Village.,1,1,1,0,1,1,0,0
2h_d-JP8l56FuVcEj4aVig,K77kM1AKdl0RwDf2QV9KUQ,4,3,7/31/2011,"I was walking to the bank and saw PIZZA. Of course I had to try it.   Fairly new spot in Westwood Village. They opened in June. Everything is customizable -- from size (individual to large)  crust (gluten and wheat options)  sauce (from tomato to pesto to hoisen to ranch  etc!)  cheese  spices  AND toppings. See the full list here: http://extremepizza.com/menu/createyourown.html  OR  You can order one of their themed Extreme Pizzas"" where they have all types of pizzas for whatever mood you might be in for: Italian  Veggie  Mediterranean  Mexican  South  etc. I tried Pandora's Box -- sauceless pizza with spinach  artichoke hearts  sun dried tomatoes  feta and other spices. It was made to order  with a fairly thin crust and tons of toppings. I got tomato sauce on the side (no charge) and it had a bit of zing to it that was pretty tasty. I ended up dipping the crust into the sauce (normally not a crust person).   It's a little too premature to say if I'm a fan of this place. I devoured the pizza but then again  I was really really hungry at the time. I like the concept here a LOT better than CPK  but I'm not a fan of CPK in the first place. I'll have to try it again before I can update this review.""",0,1,0,0,0,1,0,0
